,Tempo,m,Frequencia,Mf
93,-15.344180225281601,-0.0,-7.6720901126408005,0.002740922019260673
94,-15.294117647058822,-0.0,-7.647058823529411,0.005242070362881508
95,-15.244055068836044,0.0,-7.622027534418022,0.004706262481595889
96,-15.193992490613267,0.0,-7.5969962453066335,0.0014078182501813653
97,-15.143929912390488,-0.0,-7.571964956195244,0.0027588084645935457
98,-15.09386733416771,-0.0,-7.546933667083855,0.0053660016231945225
99,-15.043804755944931,0.0,-7.521902377972466,0.004866106845450197
100,-14.993742177722153,0.9807373084920057,-7.496871088861076,0.0015088692715224806
101,-14.943679599499374,-0.1972590429145307,-7.471839799749687,0.0027799174965956338
102,-14.893617021276595,-0.9799617050365838,-7.446808510638298,0.005501854240369852
103,-14.843554443053817,0.2011121574454416,-7.421777221526908,0.005039918612560424
104,-14.79349186483104,0.9791709515079491,-7.39674593241552,0.001617654545894096
105,-14.743429286608261,-0.2049621628099938,-7.371714643304131,0.0028045573877347124
106,-14.693366708385483,-0.9783650601310078,-7.346683354192741,0.005651067132610383
107,-14.643304130162704,0.20880899948780063,-7.321652065081352,0.005229481650924358
108,-14.593241551939926,0.9775440433647645,-7.296620775969963,0.0017352397592702263
109,-14.543178973717147,-0.21265260800712898,-7.2715894868585735,0.002833095251129456
110,-14.493116395494368,-0.976707913902014,-7.246558197747184,0.005815339631922491
111,-14.44305381727159,0.21649292894637534,-7.221526908635795,0.005436902473245135
112,-14.392991239048811,0.9758566846692026,-7.196495619524406,0.0018628825439495483
113,-14.342928660826033,-0.2203299029347059,-7.171464330413016,0.0028659702649222654
114,-14.292866082603254,-0.9749903688262175,-7.146433041301627,0.0059966919329397395
115,-14.242803504380475,0.2241634706530304,-7.121401752190238,0.005664686307789445
116,-14.192740926157697,0.9741089797661695,-7.0963704630788484,0.0020020785043442665
117,-14.142678347934918,-0.22799357283497435,-7.071339173967459,0.0029037107570559248
118,-14.09261576971214,-0.9732125311152379,-7.04630788485607,0.006197543309215732
119,-14.042553191489361,0.23182015026757383,-7.0212765957446805,0.00591583578368579
120,-13.992490613266582,0.9723010367323828,-6.996245306633291,0.0021546210803272555
121,-13.942428035043804,-0.23564314379252327,-6.971214017521902,0.002946956520688477
122,-13.892365456821025,-0.9713745107091821,-6.946182728410513,0.006420814493665911
123,-13.842302878598247,0.23946249430686842,-6.921151439299123,0.0061939804802932
124,-13.792240300375468,0.9704329673696008,-6.896120150187734,0.0023226803643351048
125,-13.742177722152691,-0.2432781427639203,-6.871088861076346,0.0029964883171946528
126,-13.692115143929913,-0.9694764212697833,-6.846057571964956,0.006670063395343123
127,-13.642052565707134,0.24709003017444378,-6.821026282853567,0.006503549219368849
128,-13.591989987484355,0.9685048871977591,-6.795994993742178,0.0025089082700520435
129,-13.541927409261577,-0.2508980976070182,-6.7709637046307884,0.0030532674091763613
130,-13.491864831038798,-0.967518380173353,-6.745932415519399,0.006949667533076154
131,-13.44180225281602,0.25470228618949975,-6.72090112640801,0.006850002507468372
132,-13.391739674593243,0.9665169154478288,-6.695869837296621,0.0027165809448075734
133,-13.341677096370464,-0.2585025371096011,-6.670838548185232,0.0031184893286049535
134,-13.291614518147686,-0.9655005085036644,-6.645807259073843,0.0072650730790629284
135,-13.241551939924907,0.2622987916160754,-6.6207759699624535,0.007240151139393158
136,-13.191489361702128,0.9644691750543859,-6.595744680851064,0.0029497947847197323
137,-13.14142678347935,-0.2660909910193497,-6.570713391739675,0.0031936582301657556
138,-13.091364205256571,-0.9634229310442513,-6.545682102628286,0.0076231407143128645
139,-13.041301627033793,0.269879076692433,-6.520650813516896,0.007682600674392891
140,-12.991239048811014,0.9623617926480793,-6.495619524405507,0.0032137411733428184
141,-12.941176470588236,-0.2736629900720965,-6.470588235294118,0.003280691638509344
142,-12.891113892365457,-0.9612857762709088,-6.4455569461827285,0.008032635233747398
143,-12.841051314142678,0.2774426726595596,-6.420525657071339,0.008188383889784294
144,-12.7909887359199,0.9601948985478049,-6.39549436795995,0.00351509948331006
145,-12.740926157697121,-0.2812180660214491,-6.370463078848561,0.0033820711315162683
146,-12.690863579474343,-0.9590891763435873,-6.345431789737171,0.00850493378314997
147,-12.640801001251564,0.2849891117907028,-6.320400500625782,0.008771880991676785
148,-12.590738423028785,0.9579686267525529,-6.295369211514393,0.00386261233021932
149,-12.540675844806007,-0.288755751667526,-6.270337922403003,0.0035010643017610306
150,-12.490613266583228,-0.9568332670982767,-6.245306633291614,0.009055075776294762
151,-12.44055068836045,0.2925179274200751,-6.220275344180225,0.009452192859229885
152,-12.390488110137671,0.9556831149332468,-6.1952440550688355,0.004267949950992518
153,-12.340425531914894,-0.2962755808856305,-6.170212765957447,0.0036420606852123998
154,-12.290362953692116,-0.9545181880386744,-6.145181476846058,0.009703363607570355
155,-12.240300375469337,0.30002865397149486,-6.1201501877346685,0.0102552507865708
156,-12.190237797246558,0.9533385044241356,-6.095118898623279,0.004747048748766198
157,-12.14017521902378,-0.30377708865562,-6.07008760951189,0.0038110963009378384
158,-12.090112640801001,-0.952144082327376,-6.045056320400501,0.010477883557178843
159,-12.040050062578223,0.3075208269877751,-6.020025031289111,0.011217168785352066
160,-11.989987484355444,0.9509349402140318,-5.994993742177722,0.0053222580122164916
161,-11.939924906132665,-0.31125981109017203,-5.969962453066333,0.004016703087552775
162,-11.889862327909887,-0.9497110967772566,-5.944931163954943,0.01141862941963263
163,-11.839799749687108,0.3149939831586848,-5.919899874843554,0.01238978516865167
164,-11.789737171464331,0.9484725709375196,-5.894868585732166,0.00602592779178592
165,-11.739674593241553,-0.31872328546347284,-5.869837296620776,0.004271345024018381
166,-11.689612015018774,-0.9472193818422241,-5.844806007509387,0.012584558532898724
167,-11.639549436795996,0.322447660350143,-5.819774718397998,0.013850265185558971
168,-11.589486858573217,0.9459515488655191,-5.7947434292866085,0.006906708888067439
169,-11.539424280350438,-0.3261670502403714,-5.769712140175219,0.0045939751546228355
170,-11.48936170212766,-0.9446690916079096,-5.74468085106383,0.014066340141760569
171,-11.439299123904881,0.3298813976327942,-5.719649561952441,0.01571871985932303
172,-11.389236545682103,0.9433720298960454,-5.694618272841051,0.008041301530175033
173,-11.339173967459324,-0.3335906451041652,-5.669586983729662,0.005014886812432719
174,-11.289111389236545,-0.9420603837823038,-5.644555694618273,0.016010985891253566
175,-11.239048811013767,0.3372947353100285,-5.619524405506883,0.018192909979600852
176,-11.188986232790988,0.9407341735445535,-5.594493116395494,0.009558076548743893
177,-11.13892365456821,-0.3409936109856588,-5.569461827284105,0.005585682706281172
178,-11.088861076345433,-0.9393934196858418,-5.544430538172716,0.018673659203216526
179,-11.038798498122654,0.34468721494694665,-5.519399249061327,0.021623090261404056
180,-10.988735919899876,0.9380381429339805,-5.494367959949938,0.01168940120329861
181,-10.938673341677097,-0.34837549009128266,-5.4693366708385485,0.006402004672107884
182,-10.888610763454318,-0.9366683642414204,-5.444305381727159,0.02253953802004505
183,-10.83854818523154,0.35205837939844026,-5.41927409261577,0.026694094904276953
184,-10.788485607008761,0.9352841047847323,-5.394242803504381,0.014903701175802109
185,-10.738423028785983,-0.35573582593145714,-5.369211514392991,0.007663248232760615
186,-10.688360450563204,-0.9338853859643771,-5.344180225281602,0.028658388288433624
187,-10.638297872340425,0.3594077728375154,-5.319148936170213,0.03495018085577604
188,-10.588235294117647,0.9324722294043554,-5.294117647058823,0.02030727338108175
189,-10.538172715894868,-0.3630741633488208,-5.269086357947434,0.009865597289965788
190,-10.48811013767209,-0.9310446569518525,-5.244055068836045,0.039802729394875516
191,-10.438047559449311,0.366734940783533,-5.2190237797246555,0.050759492655449295
192,-10.387984981226534,0.9296026906770045,-5.193992490613267,0.031290472541962835
193,-10.337922403003756,-0.37039004854637764,-5.168961201501878,0.01468143623715512
194,-10.287859824780977,-0.9281463528723496,-5.1439299123904885,0.06646034451597446
195,-10.237797246558198,0.3740394301300497,-5.118898623279099,0.09320489826324985
196,-10.18773466833542,0.9266756660526907,-5.09386733416771,0.06571037095727467
197,-10.137672090112641,-0.3776830291155589,-5.068836045056321,0.0335145048188199
198,-10.087609511889863,-0.925190652954644,-5.043804755944931,0.21502448667126162
199,-10.037546933667084,0.38132078917336587,-5.018773466833542,0.5886403806096144
200,-9.987484355444305,0.9236913365362858,-4.993742177722153,1.0
201,-9.937421777221527,-0.3849526540642527,-4.968710888610763,0.06816281456236811
202,-9.887359198998748,-0.9221777399768851,-4.943679599499374,0.16458064901320604
203,-9.83729662077597,0.38857856763998255,-4.918648310387985,0.13535147897483826
204,-9.787234042553191,0.9206498866764153,-4.8936170212765955,0.05981982149750933
205,-9.737171464330412,-0.39219847384448264,-4.868585732165206,0.014913644929912175
206,-9.687108886107634,-0.9191078002552783,-4.843554443053817,0.058320119076523506
207,-9.637046307884857,0.39581231671444844,-4.8185231539424285,0.06049514735976024
208,-9.586983729662078,0.9175515045539405,-4.793491864831039,0.03129777613655798
209,-9.5369211514393,-0.3994200403804707,-4.76846057571965,0.007716348850071962
210,-9.486858573216521,-0.9159810236324748,-4.743429286608261,0.03499447729647494
211,-9.436795994993743,0.40302158906763713,-4.718397997496871,0.038871574267558016
212,-9.386733416770964,0.9143963817702995,-4.693366708385482,0.021404047530752233
213,-9.336670838548185,-0.4066169070963962,-4.668335419274093,0.004864166069235866
214,-9.286608260325407,-0.9127976034658057,-4.643304130162703,0.024765046688047042
215,-9.236545682102628,0.41020593888367757,-4.618272841051314,0.028593481756148217
216,-9.18648310387985,0.9111847134358636,-4.593241551939925,0.016382786312842835
217,-9.136420525657071,-0.4137886289435433,-4.5682102628285355,0.003334164698742935
218,-9.086357947434292,-0.9095577366155311,-4.543178973717146,0.019020529049557883
219,-9.036295369211514,0.41736492188809754,-4.518147684605757,0.02258842620508071
220,-8.986232790988735,0.9079166981576461,-4.493116395494368,0.01334679566546363
221,-8.936170212765958,-0.42093476242834327,-4.468085106382979,0.00237946773997647
222,-8.88610763454318,-0.9062616234324377,-4.44305381727159,0.015341932389045708
223,-8.836045056320401,0.42449809537503636,-4.418022528160201,0.018650956675818876
224,-8.785982478097623,0.9045925380271336,-4.392991239048811,0.011313810076855332
225,-8.735919899874844,-0.42805486563953954,-4.367959949937422,0.0017264592397240412
226,-8.685857321652065,-0.9029094677455645,-4.342928660826033,0.01278467922090572
227,-8.635794743429287,0.43160501823467345,-4.317897371714643,0.015870551128299295
228,-8.585732165206508,0.9012124386077657,-4.292866082603254,0.009857886566325523
229,-8.53566958698373,-0.43514849827556706,-4.267834793491865,0.0012511900781684475
230,-8.485607008760951,-0.8995014768495743,-4.2428035043804755,0.010903796830820002
231,-8.435544430538172,0.4386852509805062,-4.217772215269086,0.01380287015464429
232,-8.385481852315394,0.8977766089221987,-4.192740926157697,0.008764402008950855
233,-8.335419274092615,-0.4422152216718313,-4.167709637046308,0.0008893533138021785
234,-8.285356695869837,-0.89603786149191,-4.142678347934918,0.009462179648974136
235,-8.23529411764706,0.4457383557765278,-4.11764705882353,0.012205258480186852
236,-8.185231539424281,0.8942852614395048,-4.092615769712141,0.007913464057713428
237,-8.135168961201503,-0.4492545988275799,-4.067584480600751,0.0006042614958354013
238,-8.085106382978724,-0.8925188358598884,-4.042553191489362,0.008321901179379572
239,-8.035043804755945,0.4527638964643024,-4.017521902377973,0.010933976740226952
240,-7.984981226533167,0.8907386120617697,-3.9924906132665834,0.007232840483079546
241,-7.934918648310388,-0.4562661944334616,-3.967459324155194,0.0003734552088384594
242,-7.88485607008761,-0.8889446175671897,-3.942428035043805,0.007397265434201051
243,-7.834793491864831,0.45976143858996193,-3.9173967459324155,0.009898460296090315
244,-7.784730913642052,0.8871368801110435,-3.892365456821026,0.006676418186920119
245,-7.734668335419274,-0.4632495748978597,-3.867334167709637,0.00018241420997853246
246,-7.684605757196495,-0.8853154276406906,-3.8423028785982476,0.006632220694908094
247,-7.634543178973717,0.4667305494309968,-3.8172715894868583,0.009038811513030692
248,-7.584480600750938,0.8834802883155621,-3.792240300375469,0.006213376839554561
249,-7.534418022528161,-0.4702043083739606,-3.7672090112640806,2.1333161098077384e-05
250,-7.484355444305383,-0.88163149050666,-3.7421777221526913,0.00598856065587745
251,-7.434292866082604,0.4736707980230409,-3.717146433041302,0.008313832173672592
252,-7.384230287859825,0.8797690627961173,-3.6921151439299127,0.00582233536739859
253,-7.334167709637047,-0.477129964786684,-3.6670838548185234,0.00011664946621535804
254,-7.284105131414268,-0.8778930339768238,-3.642052565707134,0.005439345300355745
255,-7.23404255319149,0.4805817551866974,-3.617021276595745,0.0076942544498884375
256,-7.183979974968711,0.8760034330519135,-3.5919899874843555,0.005487995931115102
257,-7.133917396745932,-0.48402611585882604,-3.566958698372966,0.0002364800319326833
258,-7.083854818523154,-0.874100289234384,-3.541927409261577,0.004965032465380297
259,-7.033792240300375,0.4874629935537526,-3.5168961201501876,0.007158713743140487
260,-6.983729662077597,0.8721836319465636,-3.4918648310387983,0.005199124741420488
261,-6.933667083854818,-0.4908923351378452,-3.466833541927409,0.0003418153220961876
262,-6.883604505632039,-0.8702534908196964,-3.4418022528160197,0.00455110083515125
263,-6.833541927409261,0.4943140875939048,-3.4167709637046304,0.0066912496074809855
264,-6.783479349186484,0.8683098956935549,-3.391739674593242,0.004947287125361212
265,-6.733416770963705,-0.4977281980220845,-3.3667083854818527,0.0004354180516909931
266,-6.683354192740927,-0.8663528766157682,-3.3416770963704634,0.004186534025223979
267,-6.633291614518148,0.5011346136408298,-3.316645807259074,0.006279698530234701
268,-6.58322903629537,0.8643824638416386,-3.291614518147685,0.0047260274089686105
269,-6.533166458072591,-0.5045332817873248,-3.2665832290362955,0.0005194153102061638
270,-6.483103879849812,-0.8623986878334625,-3.241551939924906,0.003862822547560351
271,-6.433041301627034,0.5079241499186765,-3.216520650813517,0.005914628087263404
272,-6.382978723404255,0.8604015792601298,-3.1914893617021276,0.004530321232184156
273,-6.332916145181477,-0.5113071656124807,-3.1664580725907383,0.0005954723412205252
274,-6.282853566958698,-0.8583911689966933,-3.141426783479349,0.003573288361068703
275,-6.232790988735919,0.5146822765678045,-3.1163954943679597,0.00558861103166315
276,-6.182728410513141,0.8563674881238048,-3.0913642052565704,0.004356200256433853
277,-6.132665832290362,-0.5180494306059208,-3.066332916145181,0.0006649123451847741
278,-6.082603254067585,-0.8543305679273072,-3.0413016270337927,0.0033126165771218694
279,-6.032540675844807,0.5214085756709941,-3.0162703379224034,0.005295719213521409
280,-5.982478097622028,0.8522804398976773,-2.991239048811014,0.004200489116299347
281,-5.93241551939925,-0.524759659831225,-2.966207759699625,0.0007288009077941846
282,-5.882352941176471,-0.8502171357296121,-2.9411764705882355,0.0030765237983528767
283,-5.832290362953692,0.5281026312792885,-2.916145181476846,0.005031163393538017
284,-5.782227784730914,0.8481406873215404,-2.891113892365457,0.004060617312608455
285,-5.732165206508135,-0.5314374383332573,-2.8660826032540676,0.0007880066738023286
286,-5.682102628285357,-0.846051126775054,-2.8410513141426783,0.002861518733582844
287,-5.632040050062578,0.5347640294375213,-2.816020025031289,0.004791032130653078
288,-5.581977471839799,0.8439484863944565,-2.7909887359198997,0.0039344822701435555
289,-5.531914893617021,-0.5380823531633911,-2.7659574468085104,0.0008432457200350022
290,-5.481852315394242,-0.8418327986863097,-2.740926157697121,0.002664726459027239
291,-5.431789737171464,0.5413923582100624,-2.715894868585732,0.004572099342669927
292,-5.381727158948687,0.8397040963588546,-2.6908635794743434,0.0038203480314249042
293,-5.331664580725908,-0.5446939934052881,-2.665832290362954,0.0008951145236097095
294,-5.28160200250313,-0.837562412321506,-2.640801001251565,0.002483757416571223
295,-5.231539424280351,0.5479872077062902,-2.6157697121401755,0.004371680352339559
296,-5.181476846057572,0.8354077796844198,-2.590738423028786,0.003716769220413194
297,-5.131414267834794,-0.5512719502004279,-2.565707133917397,0.0009441148105802721
298,-5.081351689612015,-0.8332402317579048,-2.5406758448060076,0.00231660839828906
299,-5.031289111389237,0.5545481701059864,-2.5156445556946183,0.004187522740152066
300,-4.981226533166458,0.8310598020519852,-2.490613266583229,0.0036225332192209377
301,-4.931163954943679,-0.5578158167730803,-2.4655819774718397,0.0009906725319320765
302,-4.881101376720901,-0.8288665242757888,-2.4405506883604504,0.002161586756833634
303,-4.831038798498122,0.5610748396843649,-2.415519399249061,0.004017722564374769
304,-4.780976220275344,0.8266604323370724,-2.390488110137672,0.003536615667005048
305,-4.730913642052565,-0.5643251884557469,-2.3654568210262825,0.0010351525309901892
306,-4.680851063829788,-0.8244415603417783,-2.340425531914894,0.0020172517194886083
307,-4.63078848560701,0.567566812837258,-2.315394242803505,0.0038606593253727828
308,-4.580725907384231,0.8222099425932661,-2.2903629536921155,0.003458145836180489
309,-4.530663329161452,-0.570799662713948,-2.265331664580726,0.001077870008320265
310,-4.480600750938674,-0.8199656135921037,-2.240300375469337,0.0018823684606225069
311,-4.430538172715895,0.5740236881063087,-2.2152690863579476,0.003714944956180177
312,-4.380475594493117,0.8177086080352928,-2.1902377972465583,0.003386379423187414
313,-4.330413016270338,-0.5772388391713974,-2.165206508135169,0.0011190995778122077
314,-4.280350438047559,-0.8154389608158125,-2.1401752190237797,0.0017558718040442723
315,-4.230287859824781,0.5804450662033741,-2.1151439299123904,0.0035793834312558763
316,-4.180225281602002,0.8131567070221295,-2.090112640801001,0.0033206769691074304
317,-4.130162703379224,-0.583642319634433,-2.065081351689612,0.0011590824913075943
318,-4.080100125156445,-0.8108618819375574,-2.0400500625782225,0.0016368372732695495
319,-4.0300375469336664,0.5868305500354873,-2.0150187734668332,0.003452938499857434
320,-3.979974968710888,0.8085545210397598,-1.989987484355444,0.003260486600512987
321,-3.9299123904881093,-0.5900097081169218,-1.9649561952440546,0.0011980324568848172
322,-3.8798498122653307,-0.8062346600002521,-1.9399249061326653,0.001524457804827735
323,-3.829787234042552,0.5931797447293894,-1.914893617021276,0.0033347076978052638
324,-3.7797246558197735,0.8039023346837422,-1.8898623279098867,0.003205330118264573
325,-3.729662077596995,-0.5963406108645601,-1.8648310387984974,0.0012361403676642727
326,-3.6795994993742163,-0.8015575811476671,-1.8397997496871081,0.0014180248665391863
327,-3.6295369211514377,0.5994922576558668,-1.8147684605757188,0.003223901255700169
328,-3.5794743429286626,0.7992004356416622,-1.7897371714643313,0.0031547917048158104
329,-3.529411764705884,-0.6026346363792151,-1.764705882352942,0.001273578179709371
330,-3.4793491864831054,-0.7968309346067368,-1.7396745932415527,0.0013169130316076666
331,-3.429286608260327,0.6057676984540327,-1.7146433041301634,0.0031198248584256134
332,-3.3792240300375482,0.7944491146751278,-1.6896120150187741,0.003108508697212777
333,-3.3291614518147696,-0.6088913954435194,-1.6645807259073848,0.0013105021206756373
334,-3.279098873591991,-0.7920550126694266,-1.6395494367959955,0.001220567285303549
335,-3.2290362953692124,0.6120056790557382,-1.6145181476846062,0.0030218654581001974
336,-3.178973717146434,0.7896486656021295,-1.589486858573217,0.0030661640029541735
337,-3.1289111389236552,-0.615110501144315,-1.5644555694618276,0.0013470553688204473
338,-3.0788485607008766,-0.7872301106750315,-1.5394242803504383,0.0011284925081481991
339,-3.028785982478098,0.618205813709116,-1.514392991239049,0.0029294795258528886
340,-2.9787234042553195,0.7847993852786679,-1.4893617021276597,0.0030274798326225243
341,-2.928660826032541,-0.6212915688970345,-1.4643304130162704,0.0013833703106795455
342,-2.8785982478097623,-0.7823565269917016,-1.4392991239048811,0.001040244704275337
343,-2.8285356695869837,0.6243677190027196,-1.4142678347934918,0.0028421832650090493
344,-2.778473091364205,0.7799015735803946,-1.3892365456821025,0.0029922124957137077
345,-2.7284105131414265,-0.6274342164693024,-1.3642052565707132,0.0014195704623651926
346,-2.678347934918648,-0.7774345629979892,-1.339173967459324,0.0009554236376957221
347,-2.6282853566958693,0.630491013889176,-1.3141426783479346,0.0027595444120146993
348,-2.5782227784730907,0.7749555333841387,-1.2891113892365453,0.002960148061087338
349,-2.528160200250312,-0.6335380640046615,-1.264080100125156,0.001455772121538978
350,-2.4780976220275335,-0.7724645230642821,-1.2390488110137667,0.0008736666105878524
351,-2.428035043804755,0.6365753197087829,-1.2140175219023774,0.0026811753302823783
352,-2.3779724655819763,0.7699615705491056,-1.1889862327909881,0.0029310987254896116
353,-2.3279098873591977,-0.6396027340459737,-1.1639549436795988,0.0014920858037452728
354,-2.277847309136419,-0.7674467145339108,-1.1389236545682095,0.0007946431724793874
355,-2.2277847309136405,0.6426202602128465,-1.1138923654568202,0.002606727162928346
356,-2.1777221526908654,0.7649199938980992,-1.0888610763454327,0.0029048997659539186
357,-2.127659574468087,-0.6456278515587638,-1.0638297872340434,0.001528617506335114
358,-2.0775969962453082,-0.7623814477042875,-1.0387984981226541,0.0007180505914284275
359,-2.0275344180225296,0.6486254615869453,-1.0137672090112648,0.002535884857138322
360,-1.977471839799751,0.7598311151981053,-0.9887359198998755,0.0028814069770209247
361,-1.9274092615769725,-0.651613043954676,-0.9637046307884862,0.0015654698353220074
362,-1.8773466833541939,-0.7572690358073517,-0.9386733416770969,0.0006436099509421242
363,-1.8272841051314153,0.6545905524743325,-0.9136420525657076,0.0024683629096026354
364,-1.7772215269086367,0.7546952491414266,-0.8886107634543183,0.002860494513482673
365,-1.727158948685858,-0.6575579411140531,-0.863579474342929,0.0016027430243644252
366,-1.6770963704630795,-0.7521097949907086,-0.8385481852315397,0.0005710627621634682
367,-1.6270337922403009,0.6605151639984067,-0.8135168961201504,0.002403901711042966
