,Frequencia,FaseFiltro,Frequencia2,Banda,Approx
312,145619.77197850833,-0.7410169120808303,32310.0,-1.0917264793266583,-0.9149560117302051
313,146086.50201690098,-0.7426108379151577,32310.0,-1.0901909990463114,-0.9178885630498532
314,146553.23205529366,-0.7442001133862365,32310.0,-1.0886555187659646,-0.9208211143695014
315,147019.9620936863,-0.7457847508226271,32310.0,-1.0871200384856174,-0.9237536656891495
316,147486.69213207898,-0.7473647625742096,32310.0,-1.0855845582052708,-0.9266862170087978
317,147953.42217047163,-0.7489401610112508,32310.0,-1.0840490779249237,-0.9296187683284458
318,148420.15220886428,-0.7505109585234845,32310.0,-1.0825135976445768,-0.9325513196480939
319,148886.88224725693,-0.7520771675192011,32310.0,-1.0809781173642299,-0.935483870967742
320,149353.61228564958,-0.7536388004243506,32310.0,-1.079442637083883,-0.93841642228739
321,149820.34232404226,-0.7551958696816562,32310.0,-1.077907156803536,-0.9413489736070383
322,150287.0723624349,-0.7567483877497384,32310.0,-1.0763716765231892,-0.9442815249266863
323,150753.80240082755,-0.7582963671022527,32310.0,-1.0748361962428423,-0.9472140762463344
324,151220.5324392202,-0.7598398202270362,32310.0,-1.0733007159624952,-0.9501466275659824
325,151687.26247761285,-0.7613787596252665,32310.0,-1.0717652356821483,-0.9530791788856304
326,152153.99251600553,-0.762913197810631,32310.0,-1.0702297554018014,-0.9560117302052786
327,152620.72255439818,-0.7644431473085076,32310.0,-1.0686942751214545,-0.9589442815249266
328,153087.45259279083,-0.7659686206551563,32310.0,-1.0671587948411076,-0.9618768328445748
329,153554.18263118347,-0.767489630396921,32310.0,-1.0656233145607608,-0.9648093841642229
330,154020.91266957612,-0.769006189089443,32310.0,-1.0640878342804139,-0.9677419354838709
331,154487.6427079688,-0.7705183092968843,32310.0,-1.0625523540000668,-0.9706744868035191
332,154954.37274636145,-0.772026003591161,32310.0,-1.06101687371972,-0.9736070381231671
333,155421.1027847541,-0.7735292845511893,32310.0,-1.059481393439373,-0.9765395894428152
334,155887.83282314675,-0.775028164762139,32310.0,-1.057945913159026,-0.9794721407624634
335,156354.5628615394,-0.7765226568146991,32310.0,-1.0564104328786792,-0.9824046920821113
336,156821.29289993207,-0.7780127733043543,32310.0,-1.0548749525983323,-0.9853372434017595
337,157288.02293832472,-0.7794985268306683,32310.0,-1.0533394723179854,-0.9882697947214076
338,157754.75297671737,-0.7809799299965821,32310.0,-1.0518039920376383,-0.9912023460410556
339,158221.48301511002,-0.7824569954077171,32310.0,-1.0502685117572916,-0.9941348973607037
340,158688.21305350267,-0.7839297356716921,32310.0,-1.0487330314769445,-0.9970674486803517
341,159154.94309189534,-0.7853981633974483,32310.0,-1.0471975511965979,-1.0
342,159621.673130288,-0.7868622911945832,32310.0,-1.0456620709162507,-1.002932551319648
343,160088.40316868064,-0.7883221316726964,32310.0,-1.0441265906359039,-1.0058651026392962
344,160555.1332070733,-0.7897776974407432,32310.0,-1.042591110355557,-1.008797653958944
345,161021.86324546597,-0.7912290011063979,32310.0,-1.04105563007521,-1.0117302052785924
346,161488.59328385862,-0.792676055275427,32310.0,-1.0395201497948632,-1.0146627565982405
347,161955.32332225126,-0.7941188725510712,32310.0,-1.037984669514516,-1.0175953079178885
348,162422.05336064394,-0.7955574655334375,32310.0,-1.0364491892341694,-1.0205278592375369
349,162888.7833990366,-0.7969918468188986,32310.0,-1.0349137089538223,-1.0234604105571847
350,163355.51343742924,-0.7984220289995033,32310.0,-1.0333782286734756,-1.0263929618768328
351,163822.2434758219,-0.7998480246623949,32310.0,-1.0318427483931285,-1.029325513196481
352,164288.97351421454,-0.8012698463892383,32310.0,-1.0303072681127816,-1.032258064516129
353,164755.7035526072,-0.8026875067556567,32310.0,-1.0287717878324347,-1.0351906158357773
354,165222.43359099986,-0.8041010183306755,32310.0,-1.0272363075520878,-1.0381231671554252
355,165689.1636293925,-0.805510393676177,32310.0,-1.025700827271741,-1.0410557184750733
356,166155.89366778516,-0.8069156453463618,32310.0,-1.0241653469913938,-1.0439882697947214
357,166622.6237061778,-0.8083167858872196,32310.0,-1.0226298667110472,-1.0469208211143695
358,167089.35374457046,-0.8097138278360072,32310.0,-1.0210943864307,-1.0498533724340176
359,167556.08378296313,-0.8111067837207374,32310.0,-1.0195589061503532,-1.0527859237536659
360,168022.81382135578,-0.8124956660596724,32310.0,-1.0180234258700063,-1.0557184750733137
361,168489.54385974843,-0.8138804873608285,32310.0,-1.0164879455896594,-1.0586510263929618
362,168956.27389814108,-0.8152612601214877,32310.0,-1.0149524653093125,-1.06158357771261
363,169423.00393653373,-0.8166379968277165,32310.0,-1.0134169850289654,-1.064516129032258
364,169889.7339749264,-0.8180107099538944,32310.0,-1.0118815047486187,-1.0674486803519063
365,170356.46401331906,-0.8193794119622473,32310.0,-1.0103460244682716,-1.0703812316715542
366,170823.1940517117,-0.8207441153023926,32310.0,-1.008810544187925,-1.0733137829912023
367,171289.92409010435,-0.8221048324108882,32310.0,-1.0072750639075778,-1.0762463343108504
368,171756.654128497,-0.8234615757107915,32310.0,-1.005739583627231,-1.0791788856304985
369,172223.38416688968,-0.8248143576112245,32310.0,-1.004204103346884,-1.0821114369501468
370,172690.11420528233,-0.8261631905069469,32310.0,-1.0026686230665371,-1.0850439882697946
371,173156.84424367498,-0.8275080867779372,32310.0,-1.0011331427861903,-1.0879765395894427
372,173623.57428206762,-0.8288490587889791,32310.0,-0.9995976625058433,-1.0909090909090908
373,174090.30432046027,-0.8301861188892574,32310.0,-0.9980621822254964,-1.093841642228739
374,174557.03435885295,-0.8315192794119596,32310.0,-0.9965267019451495,-1.0967741935483872
375,175023.7643972456,-0.8328485526738837,32310.0,-0.9949912216648025,-1.099706744868035
376,175490.49443563825,-0.8341739509750562,32310.0,-0.9934557413844556,-1.1026392961876832
377,175957.2244740309,-0.8354954865983528,32310.0,-0.9919202611041087,-1.1055718475073313
378,176423.9545124236,-0.8368131718091293,32310.0,-0.9903847808237618,-1.1085043988269796
379,176890.68455081625,-0.8381270188548567,32310.0,-0.9888493005434148,-1.1114369501466277
380,177357.41458920887,-0.8394370399647653,32310.0,-0.9873138202630679,-1.1143695014662756
381,177824.14462760152,-0.8407432473494931,32310.0,-0.985778339982721,-1.1173020527859236
382,178290.87466599417,-0.8420456532007424,32310.0,-0.9842428597023741,-1.1202346041055717
383,178757.60470438687,-0.8433442696909419,32310.0,-0.9827073794220271,-1.12316715542522
384,179224.33474277952,-0.8446391089729149,32310.0,-0.9811718991416802,-1.1260997067448681
385,179691.06478117217,-0.8459301831795555,32310.0,-0.9796364188613333,-1.129032258064516
386,180157.79481956482,-0.8472175044235087,32310.0,-0.9781009385809865,-1.131964809384164
387,180624.52485795744,-0.8485010847968584,32310.0,-0.9765654583006396,-1.1348973607038122
388,181091.25489635015,-0.8497809363708204,32310.0,-0.9750299780202926,-1.1378299120234605
389,181557.9849347428,-0.8510570711954417,32310.0,-0.9734944977399457,-1.1407624633431086
390,182024.71497313544,-0.8523295012993062,32310.0,-0.9719590174595988,-1.1436950146627567
391,182491.4450115281,-0.8535982386892454,32310.0,-0.9704235371792519,-1.1466275659824046
392,182958.17504992074,-0.8548632953500559,32310.0,-0.9688880568989049,-1.1495601173020527
393,183424.90508831342,-0.8561246832442214,32310.0,-0.967352576618558,-1.152492668621701
394,183891.63512670607,-0.8573824143116414,32310.0,-0.9658170963382111,-1.155425219941349
395,184358.36516509872,-0.8586365004693649,32310.0,-0.9642816160578642,-1.1583577712609971
396,184825.09520349136,-0.8598869536113299,32310.0,-0.9627461357775172,-1.161290322580645
397,185291.825241884,-0.8611337856081084,32310.0,-0.9612106554971703,-1.164222873900293
398,185758.5552802767,-0.8623770083066559,32310.0,-0.9596751752168234,-1.1671554252199414
399,186225.28531866934,-0.8636166335300676,32310.0,-0.9581396949364765,-1.1700879765395895
400,186692.015357062,-0.8648526730773388,32310.0,-0.9566042146561295,-1.1730205278592376
401,187158.74539545464,-0.8660851387231314,32310.0,-0.9550687343757827,-1.1759530791788855
402,187625.47543384728,-0.8673140422175442,32310.0,-0.9535332540954358,-1.1788856304985336
403,188092.20547223996,-0.8685393952858895,32310.0,-0.9519977738150889,-1.1818181818181819
404,188558.9355106326,-0.869761209628474,32310.0,-0.9504622935347419,-1.18475073313783
405,189025.66554902526,-0.870979496920385,32310.0,-0.948926813254395,-1.187683284457478
406,189492.3955874179,-0.8721942688112815,32310.0,-0.9473913329740481,-1.190615835777126
407,189959.12562581056,-0.873405536925189,32310.0,-0.9458558526937012,-1.193548387096774
408,190425.85566420323,-0.8746133128603015,32310.0,-0.9443203724133542,-1.1964809384164223
409,190892.58570259588,-0.8758176081887851,32310.0,-0.9427848921330073,-1.1994134897360704
410,191359.31574098853,-0.8770184344565888,32310.0,-0.9412494118526604,-1.2023460410557185
411,191826.04577938118,-0.8782158031832585,32310.0,-0.9397139315723135,-1.2052785923753664
412,192292.77581777383,-0.879409725861756,32310.0,-0.9381784512919665,-1.2082111436950145
413,192759.5058561665,-0.8806002139582818,32310.0,-0.9366429710116196,-1.2111436950146628
414,193226.23589455915,-0.8817872789121034,32310.0,-0.9351074907312728,-1.2140762463343109
415,193692.9659329518,-0.882970932135387,32310.0,-0.9335720104509259,-1.217008797653959
416,194159.69597134445,-0.8841511850130341,32310.0,-0.9320365301705789,-1.2199413489736068
417,194626.42600973713,-0.8853280489025217,32310.0,-0.930501049890232,-1.2228739002932552
418,195093.15604812978,-0.8865015351337467,32310.0,-0.9289655696098851,-1.2258064516129032
419,195559.88608652243,-0.8876716550088761,32310.0,-0.9274300893295382,-1.2287390029325513
420,196026.61612491508,-0.8888384198021978,32310.0,-0.9258946090491912,-1.2316715542521994
421,196493.34616330772,-0.8900018407599791,32310.0,-0.9243591287688443,-1.2346041055718473
422,196960.0762017004,-0.8911619291003269,32310.0,-0.9228236484884974,-1.2375366568914956
423,197426.80624009305,-0.892318696013052,32310.0,-0.9212881682081505,-1.2404692082111437
424,197893.5362784857,-0.8934721526595387,32310.0,-0.9197526879278035,-1.2434017595307918
425,198360.26631687835,-0.8946223101726158,32310.0,-0.9182172076474566,-1.2463343108504399
426,198826.996355271,-0.8957691796564339,32310.0,-0.9166817273671097,-1.249266862170088
427,199293.72639366367,-0.8969127721863444,32310.0,-0.9151462470867628,-1.252199413489736
428,199760.45643205632,-0.8980530988087828,32310.0,-0.913610766806416,-1.2551319648093842
429,200227.18647044897,-0.8991901705411562,32310.0,-0.912075286526069,-1.2580645161290323
430,200693.91650884162,-0.9003239983717339,32310.0,-0.9105398062457221,-1.2609970674486803
431,201160.64654723427,-0.9014545932595402,32310.0,-0.9090043259653752,-1.2639296187683284
432,201627.37658562695,-0.9025819661342533,32310.0,-0.9074688456850283,-1.2668621700879765
433,202094.1066240196,-0.9037061278961055,32310.0,-0.9059333654046813,-1.2697947214076246
434,202560.83666241224,-0.9048270894157868,32310.0,-0.9043978851243344,-1.2727272727272727
435,203027.5667008049,-0.9059448615343533,32310.0,-0.9028624048439875,-1.2756598240469208
436,203494.29673919754,-0.9070594550631375,32310.0,-0.9013269245636406,-1.278592375366569
437,203961.02677759022,-0.908170880783662,32310.0,-0.8997914442832936,-1.281524926686217
438,204427.75681598287,-0.9092791494475568,32310.0,-0.8982559640029467,-1.284457478005865
439,204894.48685437551,-0.9103842717764797,32310.0,-0.8967204837225998,-1.2873900293255132
440,205361.21689276816,-0.9114862584620388,32310.0,-0.8951850034422529,-1.2903225806451613
441,205827.9469311608,-0.9125851201657191,32310.0,-0.8936495231619059,-1.2932551319648093
442,206294.6769695535,-0.9136808675188126,32310.0,-0.892114042881559,-1.2961876832844574
443,206761.40700794614,-0.9147735111223486,32310.0,-0.8905785626012122,-1.2991202346041055
444,207228.1370463388,-0.9158630615470306,32310.0,-0.8890430823208653,-1.3020527859237536
445,207694.86708473144,-0.9169495293331731,32310.0,-0.8875076020405183,-1.3049853372434017
446,208161.59712312408,-0.9180329249906425,32310.0,-0.8859721217601714,-1.3079178885630498
447,208628.3271615168,-0.9191132589988011,32310.0,-0.8844366414798245,-1.310850439882698
448,209095.0571999094,-0.9201905418064522,32310.0,-0.8829011611994776,-1.313782991202346
449,209561.78723830206,-0.9212647838317902,32310.0,-0.8813656809191306,-1.316715542521994
450,210028.5172766947,-0.9223359954623512,32310.0,-0.8798302006387837,-1.3196480938416422
451,210495.24731508736,-0.9234041870549676,32310.0,-0.8782947203584368,-1.3225806451612903
452,210961.97735348006,-0.9244693689357247,32310.0,-0.8767592400780899,-1.3255131964809386
453,211428.7073918727,-0.9255315513999194,32310.0,-0.8752237597977429,-1.3284457478005864
454,211895.43743026536,-0.9265907447120225,32310.0,-0.873688279517396,-1.3313782991202345
455,212362.16746865798,-0.927646959105643,32310.0,-0.8721527992370491,-1.3343108504398826
456,212828.8975070507,-0.9287002047834936,32310.0,-0.8706173189567022,-1.337243401759531
457,213295.62754544333,-0.9297504919173603,32310.0,-0.8690818386763552,-1.340175953079179
458,213762.35758383598,-0.9307978306480741,32310.0,-0.8675463583960084,-1.343108504398827
459,214229.08762222863,-0.9318422310854837,32310.0,-0.8660108781156615,-1.346041055718475
460,214695.81766062128,-0.9328837033084315,32310.0,-0.8644753978353146,-1.348973607038123
461,215162.54769901396,-0.933922257364732,32310.0,-0.8629399175549676,-1.3519061583577714
462,215629.2777374066,-0.9349579032711515,32310.0,-0.8614044372746207,-1.3548387096774195
463,216096.00777579925,-0.9359906510133909,32310.0,-0.8598689569942738,-1.3577712609970674
464,216562.7378141919,-0.9370205105460698,32310.0,-0.8583334767139269,-1.3607038123167154
465,217029.46785258455,-0.9380474917927134,32310.0,-0.8567979964335799,-1.3636363636363635
466,217496.19789097723,-0.9390716046457415,32310.0,-0.855262516153233,-1.3665689149560118
467,217962.92792936988,-0.9400928589664579,32310.0,-0.8537270358728861,-1.36950146627566
468,218429.65796776253,-0.9411112645850442,32310.0,-0.8521915555925392,-1.3724340175953078
469,218896.38800615518,-0.9421268313005542,32310.0,-0.8506560753121922,-1.375366568914956
470,219363.11804454782,-0.94313956888091,32310.0,-0.8491205950318453,-1.378299120234604
471,219829.8480829405,-0.9441494870629011,32310.0,-0.8475851147514984,-1.3812316715542523
472,220296.57812133315,-0.9451565955521833,32310.0,-0.8460496344711516,-1.3841642228739004
473,220763.3081597258,-0.946160904023283,32310.0,-0.8445141541908047,-1.3870967741935483
474,221230.03819811845,-0.9471624221195991,32310.0,-0.8429786739104577,-1.3900293255131964
475,221696.7682365111,-0.9481611594534092,32310.0,-0.8414431936301108,-1.3929618768328444
476,222163.49827490377,-0.9491571256058784,32310.0,-0.8399077133497639,-1.3958944281524928
477,222630.22831329642,-0.9501503301270661,32310.0,-0.838372233069417,-1.3988269794721409
478,223096.95835168907,-0.9511407825359384,32310.0,-0.83683675278907,-1.4017595307917887
479,223563.68839008172,-0.9521284923203804,32310.0,-0.8353012725087231,-1.4046920821114368
480,224030.41842847437,-0.9531134689372098,32310.0,-0.8337657922283762,-1.407624633431085
481,224497.14846686705,-0.9540957218121932,32310.0,-0.8322303119480293,-1.4105571847507332
482,224963.8785052597,-0.955075260340062,32310.0,-0.8306948316676823,-1.4134897360703813
483,225430.60854365234,-0.9560520938845334,32310.0,-0.8291593513873354,-1.4164222873900294
484,225897.338582045,-0.9570262317783282,32310.0,-0.8276238711069885,-1.4193548387096773
485,226364.06862043764,-0.9579976833231951,32310.0,-0.8260883908266416,-1.4222873900293254
486,226830.79865883032,-0.9589664577899318,32310.0,-0.8245529105462946,-1.4252199413489737
487,227297.52869722297,-0.9599325644184108,32310.0,-0.8230174302659478,-1.4281524926686218
488,227764.25873561561,-0.9608960124176055,32310.0,-0.8214819499856009,-1.4310850439882699
489,228230.98877400826,-0.961856810965617,32310.0,-0.819946469705254,-1.4340175953079177
490,228697.7188124009,-0.962814969209704,32310.0,-0.818410989424907,-1.4369501466275658
491,229164.4488507936,-0.963770496266312,32310.0,-0.8168755091445601,-1.4398826979472141
492,229631.17888918624,-0.9647234012211047,32310.0,-0.8153400288642132,-1.4428152492668622
493,230097.9089275789,-0.9656736931289983,32310.0,-0.8138045485838663,-1.4457478005865103
494,230564.63896597154,-0.9666213810141933,32310.0,-0.8122690683035193,-1.4486803519061582
495,231031.3690043642,-0.9675664738702118,32310.0,-0.8107335880231724,-1.4516129032258065
496,231498.09904275686,-0.9685089806599325,32310.0,-0.8091981077428255,-1.4545454545454546
497,231964.8290811495,-0.969448910315629,32310.0,-0.8076626274624786,-1.4574780058651027
498,232431.55911954216,-0.9703862717390092,32310.0,-0.8061271471821316,-1.4604105571847508
499,232898.2891579348,-0.971321073801254,32310.0,-0.8045916669017847,-1.4633431085043986
500,233365.01919632748,-0.9722533253430594,32310.0,-0.8030561866214379,-1.466275659824047
501,233831.74923472013,-0.9731830351746782,32310.0,-0.801520706341091,-1.469208211143695
502,234298.47927311278,-0.9741102120759642,32310.0,-0.799985226060744,-1.4721407624633431
503,234765.20931150543,-0.9750348647964152,32310.0,-0.7984497457803971,-1.4750733137829912
504,235231.93934989808,-0.9759570020552194,32310.0,-0.7969142655000502,-1.478005865102639
505,235698.66938829076,-0.9768766325413017,32310.0,-0.7953787852197033,-1.4809384164222874
506,236165.3994266834,-0.9777937649133708,32310.0,-0.7938433049393563,-1.4838709677419355
507,236632.12946507605,-0.9787084077999676,32310.0,-0.7923078246590094,-1.4868035190615836
508,237098.8595034687,-0.9796205697995151,32310.0,-0.7907723443786625,-1.4897360703812317
509,237565.58954186135,-0.9805302594803681,32310.0,-0.7892368640983156,-1.4926686217008795
510,238032.31958025403,-0.981437485380865,32310.0,-0.7877013838179686,-1.4956011730205279
511,238499.04961864668,-0.9823422560093792,32310.0,-0.7861659035376217,-1.498533724340176
512,238965.77965703933,-0.9832445798443727,32310.0,-0.7846304232572748,-1.501466275659824
513,239432.50969543197,-0.98414446533445,32310.0,-0.7830949429769279,-1.5043988269794721
514,239899.23973382462,-0.9850419208984124,32310.0,-0.781559462696581,-1.50733137829912
515,240365.96977221733,-0.985936954925314,32310.0,-0.780023982416234,-1.5102639296187683
516,240832.69981060995,-0.9868295757745176,32310.0,-0.7784885021358872,-1.5131964809384164
517,241299.4298490026,-0.987719791775752,32310.0,-0.7769530218555403,-1.5161290322580645
518,241766.15988739525,-0.9886076112291708,32310.0,-0.7754175415751934,-1.5190615835777126
519,242232.8899257879,-0.9894930424054097,32310.0,-0.7738820612948464,-1.5219941348973607
520,242699.6199641806,-0.9903760935456467,32310.0,-0.7723465810144995,-1.5249266862170088
521,243166.35000257325,-0.9912567728616625,32310.0,-0.7708111007341526,-1.5278592375366569
522,243633.0800409659,-0.9921350885359005,32310.0,-0.7692756204538057,-1.530791788856305
523,244099.81007935852,-0.9930110487215291,32310.0,-0.7677401401734587,-1.533724340175953
524,244566.54011775117,-0.9938846615425042,32310.0,-0.7662046598931118,-1.5366568914956011
525,245033.27015614387,-0.9947559350936312,32310.0,-0.7646691796127649,-1.5395894428152492
526,245500.00019453652,-0.9956248774406291,32310.0,-0.763133699332418,-1.5425219941348973
527,245966.73023292917,-0.9964914966201948,32310.0,-0.761598219052071,-1.5454545454545454
528,246433.46027132182,-0.9973558006400677,32310.0,-0.7600627387717241,-1.5483870967741935
529,246900.19030971444,-0.9982177974790948,32310.0,-0.7585272584913773,-1.5513196480938416
530,247366.92034810715,-0.9990774950872976,32310.0,-0.7569917782110304,-1.5542521994134897
531,247833.6503864998,-0.9999349013859377,32310.0,-0.7554562979306834,-1.5571847507331378
532,248300.38042489244,-1.0007900242675845,32310.0,-0.7539208176503365,-1.5601173020527859
533,248767.1104632851,-1.0016428715961825,32310.0,-0.7523853373699896,-1.563049853372434
534,249233.84050167777,-1.0024934512071204,32310.0,-0.7508498570896427,-1.5659824046920823
535,249700.57054007042,-1.0033417709072985,32310.0,-0.7493143768092957,-1.5689149560117301
536,250167.30057846307,-1.0041878384751983,32310.0,-0.7477788965289488,-1.5718475073313782
537,250634.0306168557,-1.0050316616609534,32310.0,-0.7462434162486019,-1.5747800586510263
538,251100.76065524836,-1.005873248186418,32310.0,-0.744707935968255,-1.5777126099706744
539,251567.49069364104,-1.0067126057452396,32310.0,-0.743172455687908,-1.5806451612903227
540,252034.2207320337,-1.0075497420029271,32310.0,-0.7416369754075611,-1.5835777126099706
541,252500.95077042634,-1.0083846645969257,32310.0,-0.7401014951272142,-1.5865102639296187
542,252967.680808819,-1.0092173811366862,32310.0,-0.7385660148468673,-1.5894428152492668
543,253434.41084721163,-1.0100478992037396,32310.0,-0.7370305345665203,-1.5923753665689149
544,253901.1408856043,-1.0108762263517683,32310.0,-0.7354950542861735,-1.5953079178885632
545,254367.87092399696,-1.0117023701066796,32310.0,-0.7339595740058266,-1.5982404692082113
546,254834.6009623896,-1.0125263379666802,32310.0,-0.7324240937254797,-1.6011730205278591
547,255301.33100078226,-1.013348137402349,32310.0,-0.7308886134451327,-1.6041055718475072
548,255768.0610391749,-1.0141677758567123,32310.0,-0.7293531331647858,-1.6070381231671553
549,256234.79107756758,-1.0149852607453176,32310.0,-0.7278176528844389,-1.6099706744868036
550,256701.52111596023,-1.0158005994563097,32310.0,-0.726282172604092,-1.6129032258064517
551,257168.25115435288,-1.0166137993505053,32310.0,-0.724746692323745,-1.6158357771260996
552,257634.98119274553,-1.0174248677614683,32310.0,-0.7232112120433981,-1.6187683284457477
553,258101.71123113818,-1.018233811995587,32310.0,-0.7216757317630512,-1.6217008797653958
554,258568.44126953086,-1.0190406393321483,32310.0,-0.7201402514827043,-1.624633431085044
555,259035.1713079235,-1.0198453570234172,32310.0,-0.7186047712023574,-1.6275659824046922
556,259501.90134631615,-1.0206479722947104,32310.0,-0.7170692909220104,-1.63049853372434
557,259968.6313847088,-1.0214484923444758,32310.0,-0.7155338106416635,-1.6334310850439882
558,260435.36142310145,-1.0222469243443686,32310.0,-0.7139983303613167,-1.6363636363636362
559,260902.09146149413,-1.0230432754393293,32310.0,-0.7124628500809698,-1.6392961876832846
560,261368.82149988678,-1.023837552747661,32310.0,-0.7109273698006228,-1.6422287390029326
561,261835.55153827943,-1.0246297633611088,32310.0,-0.7093918895202759,-1.6451612903225805
562,262302.2815766721,-1.0254199143449363,32310.0,-0.707856409239929,-1.6480938416422288
563,262769.0116150647,-1.0262080127380049,32310.0,-0.7063209289595821,-1.6510263929618765
564,263235.7416534574,-1.0269940655528533,32310.0,-0.7047854486792351,-1.653958944281525
565,263702.47169185005,-1.0277780797757745,32310.0,-0.7032499683988882,-1.656891495601173
566,264169.2017302427,-1.0285600623668965,32310.0,-0.7017144881185413,-1.659824046920821
567,264635.93176863535,-1.0293400202602612,32310.0,-0.7001790078381944,-1.662756598240469
568,265102.661807028,-1.0301179603639028,32310.0,-0.6986435275578474,-1.6656891495601172
569,265569.3918454207,-1.0308938895599289,32310.0,-0.6971080472775005,-1.6686217008797657
570,266036.12188381335,-1.0316678147045988,32310.0,-0.6955725669971536,-1.6715542521994138
571,266502.851922206,-1.0324397426284047,32310.0,-0.6940370867168068,-1.6744868035190619
572,266969.58196059865,-1.03320968013615,32310.0,-0.6925016064364597,-1.6774193548387097
573,267436.3119989913,-1.033977634007032,32310.0,-0.6909661261561129,-1.6803519061583578
574,267903.04203738394,-1.0347436109947188,32310.0,-0.689430645875766,-1.683284457478006
575,268369.7720757766,-1.0355076178274327,32310.0,-0.6878951655954191,-1.686217008797654
576,268836.50211416924,-1.036269661208029,32310.0,-0.6863596853150721,-1.689149560117302
577,269303.2321525619,-1.037029747814077,32310.0,-0.6848242050347252,-1.69208211143695
578,269769.9621909546,-1.037787884297941,32310.0,-0.6832887247543783,-1.6950146627565983
579,270236.69222934725,-1.0385440772868602,32310.0,-0.6817532444740314,-1.6979472140762464
580,270703.4222677399,-1.0392983333830308,32310.0,-0.6802177641936844,-1.7008797653958945
581,271170.15230613254,-1.0400506591636856,32310.0,-0.6786822839133375,-1.7038123167155428
582,271636.8823445252,-1.0408010611811758,32310.0,-0.6771468036329906,-1.7067448680351907
583,272103.61238291784,-1.041549545963052,32310.0,-0.6756113233526437,-1.7096774193548387
584,272570.3424213105,-1.0422961200121446,32310.0,-0.6740758430722967,-1.7126099706744868
585,273037.07245970314,-1.0430407898066463,32310.0,-0.6725403627919498,-1.715542521994135
586,273503.8024980958,-1.0437835618001923,32310.0,-0.671004882511603,-1.718475073313783
587,273970.53253648843,-1.0445244424219409,32310.0,-0.6694694022312561,-1.7214076246334309
588,274437.26257488114,-1.0452634380766563,32310.0,-0.6679339219509091,-1.7243401759530792
589,274903.9926132738,-1.0460005551447893,32310.0,-0.6663984416705622,-1.7272727272727273
590,275370.72265166644,-1.0467357999825577,32310.0,-0.6648629613902153,-1.7302052785923754
591,275837.4526900591,-1.0474691789220294,32310.0,-0.6633274811098684,-1.7331378299120235
592,276304.18272845173,-1.0482006982712013,32310.0,-0.6617920008295214,-1.7360703812316713
593,276770.9127668444,-1.0489303643140835,32310.0,-0.6602565205491745,-1.7390029325513194
594,277237.64280523703,-1.0496581833107785,32310.0,-0.6587210402688276,-1.7419354838709677
595,277704.3728436297,-1.0503841614975626,32310.0,-0.6571855599884807,-1.7448680351906158
596,278171.10288202233,-1.051108305086969,32310.0,-0.6556500797081337,-1.747800586510264
597,278637.832920415,-1.051830620267867,32310.0,-0.6541145994277868,-1.7507331378299118
598,279104.5629588077,-1.0525511132055443,32310.0,-0.6525791191474399,-1.7536656891495601
599,279571.29299720033,-1.0532697900417882,32310.0,-0.651043638867093,-1.7565982404692082
600,280038.023035593,-1.053986656894967,32310.0,-0.6495081585867462,-1.7595307917888563
601,280504.75307398563,-1.0547017198601103,32310.0,-0.6479726783063992,-1.7624633431085044
602,280971.4831123783,-1.0554149850089911,32310.0,-0.6464371980260523,-1.7653958944281523
603,281438.2131507709,-1.0561264583902066,32310.0,-0.6449017177457054,-1.7683284457478003
604,281904.9431891636,-1.0568361460292586,32310.0,-0.6433662374653585,-1.7712609970674484
605,282371.6732275562,-1.0575440539286356,32310.0,-0.6418307571850115,-1.7741935483870965
606,282838.4032659489,-1.058250188067893,32310.0,-0.6402952769046646,-1.7771260997067446
607,283305.1333043415,-1.058954554403734,32310.0,-0.6387597966243177,-1.7800586510263927
608,283771.8633427342,-1.0596571588700905,32310.0,-0.6372243163439708,-1.782991202346041
609,284238.5933811269,-1.0603580073782042,32310.0,-0.6356888360636238,-1.7859237536656891
610,284705.3234195195,-1.0610571058167064,32310.0,-0.6341533557832769,-1.7888563049853372
611,285172.0534579122,-1.0617544600516997,32310.0,-0.63261787550293,-1.7917888563049853
612,285638.7834963048,-1.0624500759268374,32310.0,-0.6310823952225831,-1.7947214076246334
613,286105.5135346975,-1.0631439592634042,32310.0,-0.6295469149422361,-1.7976539589442813
614,286572.2435730901,-1.0638361158603975,32310.0,-0.6280114346618892,-1.8005865102639294
615,287038.97361148277,-1.064526551494606,32310.0,-0.6264759543815424,-1.8035190615835774
616,287505.7036498754,-1.0652152719206913,32310.0,-0.6249404741011955,-1.8064516129032255
617,287972.4336882681,-1.0659022828712674,32310.0,-0.6234049938208485,-1.809384164222874
618,288439.1637266608,-1.0665875900569795,32310.0,-0.6218695135405016,-1.812316715542522
619,288905.8937650534,-1.0672711991665855,32310.0,-0.6203340332601547,-1.81524926686217
620,289372.62380344607,-1.067953115867036,32310.0,-0.6187985529798078,-1.8181818181818181
621,289839.3538418387,-1.0686333458035508,32310.0,-0.6172630726994608,-1.8211143695014662
622,290306.0838802314,-1.069311894599703,32310.0,-0.6157275924191139,-1.8240469208211147
623,290772.8139186241,-1.069988767857494,32310.0,-0.614192112138767,-1.8269794721407626
624,291239.54395701666,-1.0706639711574355,32310.0,-0.6126566318584201,-1.8299120234604103
625,291706.2739954093,-1.071337510058628,32310.0,-0.6111211515780731,-1.8328445747800584
